Timestamp,City,Latitude,Longitude,Weather,Road_Condition,Fatalities,Serious_Injuries,Minor_Injuries,Risk_Score
2024-11-03 18:00:00,Chennai,13.203761432233836,80.20280453230588,Clear,Dry,0,0,2,2
2024-06-25 20:00:00,Pune,18.543887761355432,73.75994672955946,Rainy,Wet,0,1,1,4
2024-12-07 11:00:00,Chennai,13.237457261359873,80.31244812515781,Clear,Dry,0,1,0,3
2024-02-08 16:00:00,Hyderabad,17.43317767983777,78.39733725705561,Clear,Dry,0,0,3,3
2024-05-18 11:00:00,Mumbai,19.04180419677153,72.79536560151426,Clear,Potholes,0,1,0,3
2024-10-08 08:00:00,Delhi,28.63264213610534,77.34290467986952,Clear,Dry,0,1,5,8
2024-03-28 03:00:00,Bengaluru,12.92209140321826,77.53088517879736,Clear,Dry,0,2,0,6
2024-04-15 03:00:00,Delhi,28.4538746233216,77.09766767357954,Clear,Wet,0,1,1,4
2024-01-11 22:00:00,Pune,18.475959791881287,73.75350553386694,Clear,Wet,0,0,1,1
2024-04-30 21:00:00,Bengaluru,12.95507467404666,77.62088099406998,Clear,Dry,1,1,2,10
2024-11-19 22:00:00,Pune,18.443462000577373,73.82717506715406,Clear,Wet,0,0,0,0
2024-10-16 18:00:00,Hyderabad,17.370221903106778,78.53307937121521,Clear,Dry,0,1,2,5
2024-11-17 21:00:00,Mumbai,19.07863391706084,72.8594157859404,Clear,Dry,0,0,3,3
2024-08-29 07:00:00,Mumbai,19.10322104522112,72.867424875754,Rainy,Dry,1,1,1,9
2024-09-25 19:00:00,Mumbai,19.20766032067734,72.791212191193,Clear,Dry,0,0,3,3
2024-08-08 06:00:00,Chennai,13.132851447600961,80.15387591210938,Rainy,Dry,0,0,0,0
2024-11-26 07:00:00,Pune,18.53433136682349,73.86249262175988,Clear,Potholes,0,0,0,0
2024-06-23 18:00:00,Delhi,28.607368544233914,77.16323167578138,Rainy,Wet,0,1,2,5
2024-04-05 13:00:00,Pune,18.49788184022151,73.88686273231544,Clear,Under Construction,0,0,4,4
2024-05-10 17:00:00,Pune,18.508797687124318,73.94184855355572,Clear,Dry,0,0,3,3
2024-09-18 02:00:00,Delhi,28.59042094088467,77.13998704845078,Clear,Potholes,0,2,3,9
2024-01-13 01:00:00,Delhi,28.60573989469607,77.23574478959327,Foggy,Potholes,0,0,1,1
2024-04-23 20:00:00,Chennai,13.097366385294183,80.15837758662983,Clear,Potholes,0,0,3,3
2024-10-27 14:00:00,Delhi,28.660340887748923,77.22123963471046,Clear,Dry,1,3,2,16
2024-02-10 20:00:00,Mumbai,19.112190370208946,72.90215106832943,Clear,Dry,0,2,2,8
2024-11-06 21:00:00,Mumbai,18.877330103691573,72.8490150341078,Clear,Under Construction,0,0,2,2
2024-11-11 20:00:00,Delhi,28.683722224132012,77.26520526285263,Clear,Dry,0,1,6,9
2024-01-29 21:00:00,Pune,18.484351414817862,73.87981273258836,Clear,Potholes,0,0,2,2
2024-09-05 06:00:00,Bengaluru,12.816597372319597,77.43294839536134,Clear,Wet,1,0,1,6
2024-09-21 23:00:00,Chennai,13.104923745703989,80.46224961285124,Clear,Wet,0,0,1,1
2024-10-13 01:00:00,Delhi,28.652197763505413,77.27415901307629,Clear,Dry,0,0,0,0
2024-02-13 10:00:00,Hyderabad,17.4025204215219,78.33192065974633,Clear,Wet,0,0,2,2
2024-08-09 12:00:00,Hyderabad,17.465680529158927,78.39663035747684,Rainy,Wet,0,0,1,1
2024-06-28 13:00:00,Delhi,28.6477087245233,77.38365161008628,Rainy,Dry,0,0,1,1
2024-08-27 08:00:00,Delhi,28.53793844151475,77.25900770770697,Rainy,Under Construction,0,2,2,8
2024-05-11 14:00:00,Hyderabad,17.25256362090149,78.53421214839742,Clear,Wet,0,0,1,1
2024-08-08 06:00:00,Delhi,28.611577464366928,77.13620698527633,Rainy,Under Construction,0,0,1,1
2024-12-21 03:00:00,Mumbai,18.972987562980908,72.87973094452038,Clear,Dry,1,1,3,11
2024-10-29 06:00:00,Pune,18.415592050640864,73.7238077756155,Clear,Dry,0,1,1,4
2024-12-30 08:00:00,Chennai,13.131067967972745,80.26963927652716,Clear,Dry,0,0,1,1
2024-10-10 04:00:00,Delhi,28.618002602755304,77.23500110508026,Clear,Dry,0,0,2,2
2024-01-07 08:00:00,Hyderabad,17.42253448455153,78.44063522398652,Clear,Under Construction,0,2,3,9
2024-12-05 06:00:00,Mumbai,19.208790972715093,72.83054727922827,Clear,Wet,0,0,5,5
2024-07-07 00:00:00,Mumbai,19.14288862113149,72.7618077255153,Rainy,Dry,1,0,2,7
2024-01-08 08:00:00,Delhi,28.630796548700214,77.3572027463867,Foggy,Dry,1,1,2,10
2024-11-01 20:00:00,Delhi,28.768907459825424,77.29034964610426,Clear,Dry,0,1,2,5
2024-11-01 12:00:00,Delhi,28.6149294072223,77.3597629281786,Clear,Dry,0,1,0,3
2024-04-28 14:00:00,Hyderabad,17.42136583743806,78.45690730885875,Clear,Dry,0,0,2,2
2024-04-20 09:00:00,Chennai,13.136144123165613,80.3798393448513,Clear,Potholes,0,3,2,11
2024-11-10 19:00:00,Pune,18.490543031469183,74.01374505529257,Clear,Wet,0,0,3,3
2024-09-16 09:00:00,Chennai,13.008816037154588,80.32780106116574,Clear,Dry,0,0,0,0
2024-12-19 07:00:00,Mumbai,19.23349362530561,72.9656998810233,Clear,Dry,0,4,5,17
2024-10-31 07:00:00,Hyderabad,17.41173759265228,78.3934631362264,Clear,Dry,0,0,1,1
2024-12-28 21:00:00,Mumbai,19.00055778109712,72.85015287163547,Clear,Wet,0,0,2,2
2024-02-22 04:00:00,Mumbai,19.121455233403744,72.72457218449597,Clear,Under Construction,0,2,0,6
2024-10-25 19:00:00,Delhi,28.4603844526614,77.15566451590176,Clear,Dry,0,0,1,1
2024-06-17 15:00:00,Hyderabad,17.375886148871295,78.43313126344322,Rainy,Wet,1,1,3,11
2024-09-22 16:00:00,Bengaluru,12.926804390225184,77.5284035164488,Clear,Dry,0,1,3,6
2024-06-18 05:00:00,Hyderabad,17.356705202651412,78.5194088765165,Rainy,Wet,0,0,2,2
2024-01-15 00:00:00,Mumbai,19.121652853643596,72.97940070283612,Clear,Under Construction,0,1,1,4
2024-01-09 00:00:00,Chennai,13.172948316755614,80.4567837065062,Clear,Dry,0,0,2,2
2024-07-31 22:00:00,Mumbai,19.109888307504132,72.75527237664924,Rainy,Dry,0,2,1,7
2024-09-06 09:00:00,Delhi,28.566127577249155,77.18895374616423,Clear,Dry,0,0,2,2
2024-04-24 23:00:00,Chennai,13.136113421144637,80.05058434367064,Clear,Dry,0,1,0,3
2024-11-19 01:00:00,Pune,18.532072234391297,73.87721251346947,Clear,Dry,0,1,1,4
2024-10-05 12:00:00,Mumbai,19.135833098397416,72.86498841122742,Clear,Potholes,0,0,1,1
2024-10-12 13:00:00,Bengaluru,13.076297268159383,77.64409535368314,Clear,Dry,0,1,4,7
2024-03-02 14:00:00,Hyderabad,17.33654328176192,78.44875474277627,Clear,Potholes,0,1,0,3
2024-07-03 05:00:00,Bengaluru,13.038212280219913,77.59733201776935,Rainy,Dry,1,1,5,13
2024-09-13 10:00:00,Mumbai,19.151359122139375,72.88705511476704,Clear,Wet,0,1,1,4
2024-08-22 20:00:00,Pune,18.443490551053948,74.02813809322004,Rainy,Dry,1,1,1,9
2024-03-12 03:00:00,Pune,18.44901702121047,73.78579507605588,Clear,Dry,0,1,5,8
2024-09-18 20:00:00,Hyderabad,17.449298811474872,78.42364220617546,Clear,Dry,0,0,1,1
2024-06-09 00:00:00,Hyderabad,17.270953665876988,78.52594389706516,Rainy,Potholes,0,1,2,5
2024-07-02 03:00:00,Hyderabad,17.376303389291067,78.50665830390558,Rainy,Potholes,0,1,7,10
2024-04-17 03:00:00,Bengaluru,12.925439014606896,77.4604037387663,Clear,Potholes,0,3,3,12
2024-03-27 21:00:00,Chennai,13.036739828927283,80.34743159950418,Clear,Dry,0,1,2,5
2024-04-09 06:00:00,Delhi,28.614707675854074,77.15064936611299,Clear,Potholes,0,0,2,2
2024-01-30 08:00:00,Chennai,13.01918679958838,80.1989253895595,Clear,Dry,0,0,0,0
2024-03-12 17:00:00,Mumbai,19.163374462083556,72.84734386341327,Clear,Dry,0,1,4,7
2024-07-18 19:00:00,Mumbai,19.039834873182556,72.79984498616913,Rainy,Dry,0,1,5,8
2024-04-11 14:00:00,Mumbai,18.935632470555202,72.86406484202561,Clear,Under Construction,0,0,3,3
2024-07-06 23:00:00,Hyderabad,17.54065653324199,78.36722040061876,Rainy,Dry,0,2,2,8
2024-12-07 03:00:00,Delhi,28.80651143423236,77.11041458908552,Foggy,Dry,0,0,1,1
2024-10-10 11:00:00,Delhi,28.51935821570101,77.2529863258539,Clear,Dry,0,0,5,5
2024-03-04 02:00:00,Delhi,28.613244103430148,77.203347236239,Clear,Potholes,1,1,2,10
2024-03-22 13:00:00,Hyderabad,17.466355350676825,78.57931633563571,Clear,Potholes,2,1,1,14
2024-06-02 15:00:00,Hyderabad,17.552718057780943,78.55975381951114,Rainy,Dry,1,0,0,5
2024-01-16 17:00:00,Hyderabad,17.49110923429726,78.38314040917938,Clear,Dry,0,0,1,1
2024-09-29 02:00:00,Delhi,28.59069662372131,77.18128744363595,Clear,Wet,0,4,6,18
2024-05-16 05:00:00,Mumbai,19.11012511346257,72.91659240010489,Clear,Potholes,0,1,2,5
2024-03-29 02:00:00,Delhi,28.690211259268516,77.15813868418675,Clear,Dry,0,0,4,4
2024-07-27 19:00:00,Bengaluru,13.12261311664395,77.70022550179723,Rainy,Dry,0,0,3,3
2024-05-30 23:00:00,Mumbai,18.96609868488131,72.75068037165035,Clear,Dry,0,2,4,10
2024-07-14 16:00:00,Mumbai,19.030939937895667,72.89869221994228,Rainy,Potholes,0,1,1,4
2024-10-04 13:00:00,Bengaluru,13.024587880918657,77.70270895483813,Clear,Wet,0,2,6,12
2024-03-18 00:00:00,Hyderabad,17.32466192665677,78.4634837478982,Clear,Wet,0,0,1,1
2024-04-11 21:00:00,Hyderabad,17.36760892924434,78.58651917114827,Clear,Wet,1,1,4,12
2024-08-12 21:00:00,Mumbai,19.08571636069107,72.72625735577692,Rainy,Dry,1,1,2,10
2024-05-14 14:00:00,Mumbai,19.11781586985604,72.9429909649515,Clear,Dry,0,0,1,1
2024-12-09 13:00:00,Delhi,28.549445116661083,77.22164809925769,Foggy,Dry,0,2,2,8
2024-03-06 04:00:00,Mumbai,19.098101692666052,72.90838263743987,Clear,Under Construction,0,0,4,4
2024-01-23 14:00:00,Bengaluru,12.902531688830951,77.59083652922098,Clear,Dry,0,1,0,3
2024-06-19 05:00:00,Pune,18.623106597539916,73.8764731430188,Rainy,Dry,0,0,3,3
2024-05-19 21:00:00,Pune,18.486594793790697,73.93368525947731,Clear,Wet,0,1,1,4
2024-01-25 14:00:00,Mumbai,19.01192692168678,73.00118384660043,Clear,Wet,0,1,3,6
2024-07-26 16:00:00,Pune,18.545555598837907,73.84031107963642,Rainy,Potholes,0,0,3,3
2024-12-27 06:00:00,Bengaluru,12.805819935882658,77.59780124462192,Clear,Dry,1,0,3,8
2024-09-02 22:00:00,Hyderabad,17.37583590428566,78.56000169242779,Clear,Dry,0,1,0,3
2024-11-06 17:00:00,Mumbai,19.07400687119923,72.98006756183491,Clear,Dry,0,1,1,4
2024-02-14 21:00:00,Pune,18.4065815818415,73.93593145078036,Clear,Dry,0,1,2,5
2024-06-22 11:00:00,Delhi,28.615057312715404,77.2466234923294,Rainy,Wet,0,0,2,2
2024-12-07 00:00:00,Mumbai,19.011040486238297,72.82263533319583,Clear,Dry,1,0,2,7
2024-01-19 20:00:00,Bengaluru,13.030037940010377,77.61459767648321,Clear,Dry,1,0,3,8
2024-04-11 13:00:00,Chennai,13.063187075335248,80.27196977547254,Clear,Under Construction,0,0,0,0
2024-07-19 21:00:00,Mumbai,19.14531820385845,73.00446899232129,Rainy,Wet,1,1,2,10
2024-02-01 03:00:00,Chennai,13.103114012637167,80.1800308582215,Clear,Dry,0,1,1,4
2024-04-07 21:00:00,Delhi,28.784846065383032,77.16375595308897,Clear,Dry,0,0,2,2
2024-08-30 11:00:00,Bengaluru,12.87098929132111,77.53080065097532,Rainy,Dry,0,0,5,5
2024-08-15 06:00:00,Chennai,13.048254975165866,80.08720502719005,Rainy,Dry,1,0,1,6
2024-09-07 13:00:00,Pune,18.506828397876813,73.8525278526876,Clear,Dry,1,1,2,10
2024-05-21 19:00:00,Hyderabad,17.393075165339145,78.49229813235473,Clear,Under Construction,0,0,2,2
2024-12-05 22:00:00,Delhi,28.62233440298376,77.2824540400409,Foggy,Wet,1,0,3,8
2024-07-30 20:00:00,Bengaluru,12.984599383773388,77.54143052640849,Rainy,Dry,0,1,5,8
2024-09-12 18:00:00,Pune,18.515128019297208,73.74571866461221,Clear,Under Construction,0,1,4,7
2024-06-22 16:00:00,Bengaluru,12.79382680037976,77.49218275249945,Rainy,Dry,0,2,2,8
2024-12-02 01:00:00,Mumbai,18.89479805380658,72.89614584472555,Clear,Wet,0,1,6,9
2024-07-02 20:00:00,Chennai,13.146484761670468,80.23053842066668,Rainy,Under Construction,0,3,2,11
2024-07-24 22:00:00,Mumbai,19.046649767628384,72.9153556546263,Rainy,Wet,0,1,3,6
2024-05-18 11:00:00,Mumbai,19.03398399287013,72.850916055142,Clear,Dry,1,1,3,11
2024-04-03 07:00:00,Chennai,13.062202019564412,80.37734192134104,Clear,Dry,1,0,1,6
2024-09-07 10:00:00,Hyderabad,17.423012973340555,78.38867645739238,Clear,Dry,0,1,1,4
2024-01-28 23:00:00,Delhi,28.649652959276445,77.17334938889722,Foggy,Dry,1,1,2,10
2024-12-16 11:00:00,Delhi,28.596463284905436,77.14732674538566,Foggy,Wet,0,1,2,5
2024-08-21 06:00:00,Delhi,28.631816706561878,77.10459240467196,Rainy,Wet,1,5,3,23
2024-05-27 23:00:00,Delhi,28.647594989137033,77.2197817574902,Clear,Wet,1,1,3,11
2024-03-20 08:00:00,Chennai,13.17545974801332,80.38196859976877,Clear,Wet,0,0,0,0
2024-12-27 06:00:00,Chennai,12.985268731108008,80.18240957197419,Clear,Dry,0,1,4,7
2024-05-01 21:00:00,Hyderabad,17.37324553615173,78.56136972727379,Clear,Dry,0,0,0,0
2024-05-31 04:00:00,Bengaluru,13.07997910728712,77.64544469124104,Clear,Under Construction,0,1,2,5
2024-01-17 19:00:00,Bengaluru,12.87104289343027,77.54642670606114,Clear,Dry,0,1,1,4
2024-01-07 11:00:00,Mumbai,19.086098461376476,72.86720024784273,Clear,Dry,0,1,0,3
2024-08-24 05:00:00,Hyderabad,17.37457972433494,78.4393509927877,Rainy,Dry,0,2,0,6
2024-04-07 08:00:00,Pune,18.445527249942113,73.73302970993544,Clear,Wet,0,0,2,2
2024-08-14 09:00:00,Delhi,28.58848499847792,77.07144525534736,Rainy,Wet,0,0,2,2
2024-07-10 09:00:00,Pune,18.514323786090667,73.85787389111906,Rainy,Dry,0,1,2,5
2024-04-24 09:00:00,Bengaluru,13.024335912518977,77.52169934851932,Clear,Wet,0,0,3,3
2024-06-28 15:00:00,Hyderabad,17.474172213298647,78.4862248837914,Rainy,Dry,0,1,2,5
2024-09-20 10:00:00,Hyderabad,17.5977168443867,78.45613907219294,Clear,Wet,0,3,2,11
2024-02-19 14:00:00,Pune,18.556725062703446,73.80567807497343,Clear,Dry,0,0,1,1
2024-10-05 18:00:00,Delhi,28.65391222567075,77.2640496143685,Clear,Under Construction,0,0,6,6
2024-06-13 15:00:00,Chennai,13.021513712081621,80.18691289519414,Rainy,Wet,0,0,2,2
2024-09-21 03:00:00,Mumbai,19.086413065758144,72.84026027309658,Clear,Dry,0,0,1,1
2024-09-28 05:00:00,Pune,18.64898289020977,73.88806716106932,Clear,Dry,0,0,2,2
2024-12-28 05:00:00,Pune,18.524388974749048,73.96629451786673,Clear,Wet,0,0,3,3
2024-05-07 02:00:00,Pune,18.48771014756425,73.86264882018335,Clear,Dry,0,0,3,3
2024-12-25 04:00:00,Chennai,13.141603623978625,80.34488301210602,Clear,Dry,0,0,2,2
2024-11-05 11:00:00,Mumbai,19.129430559873054,72.83261338756937,Clear,Dry,1,1,2,10
2024-06-08 12:00:00,Mumbai,18.937089039108233,73.03480815096549,Rainy,Dry,0,0,0,0
2024-05-13 00:00:00,Pune,18.532446916916182,73.8770777276486,Clear,Dry,0,0,3,3
2024-06-29 15:00:00,Mumbai,18.988398532508548,72.81072613071595,Rainy,Dry,0,1,2,5
2024-12-10 12:00:00,Mumbai,19.141615023300705,72.87583122271192,Clear,Dry,0,1,1,4
2024-11-18 16:00:00,Chennai,12.938720370041596,80.28160010566019,Clear,Wet,0,1,2,5
2024-02-29 12:00:00,Delhi,28.694208696681194,77.17586133330016,Clear,Wet,0,1,0,3
2024-10-09 09:00:00,Bengaluru,12.972093745720926,77.5985663249831,Clear,Dry,1,0,3,8
2024-02-24 12:00:00,Delhi,28.64078342069465,77.19757776060312,Clear,Wet,1,1,3,11
2024-05-20 18:00:00,Chennai,12.94439539864685,80.2409374467631,Clear,Wet,0,2,4,10
2024-02-09 17:00:00,Bengaluru,12.86025292770858,77.56202971360389,Clear,Dry,1,1,1,9
2024-11-14 16:00:00,Bengaluru,12.949147588889046,77.51474282065816,Clear,Dry,0,0,6,6
2024-02-13 23:00:00,Hyderabad,17.34361356056913,78.54568004328917,Clear,Wet,0,0,1,1
2024-04-17 14:00:00,Hyderabad,17.47509765410877,78.41287915209645,Clear,Dry,0,0,2,2
2024-02-12 06:00:00,Hyderabad,17.30304128064336,78.42327801685437,Clear,Potholes,0,0,3,3
2024-05-03 05:00:00,Delhi,28.53444438188905,77.10604897881247,Clear,Dry,1,1,1,9
2024-01-11 11:00:00,Delhi,28.590260009806663,77.10587302532338,Foggy,Wet,0,1,2,5
2024-04-25 11:00:00,Hyderabad,17.579247675734877,78.41830086553324,Clear,Dry,0,1,0,3
2024-11-25 22:00:00,Bengaluru,13.023593731962043,77.63890130480802,Clear,Dry,0,1,2,5
2024-07-03 21:00:00,Chennai,13.022445313262486,80.18763396210252,Rainy,Wet,0,2,1,7
2024-07-05 12:00:00,Chennai,13.103466173080603,80.25685584575425,Rainy,Wet,0,0,4,4
2024-06-23 08:00:00,Chennai,13.090418777487319,80.4881477005183,Rainy,Dry,0,0,2,2
2024-01-13 09:00:00,Pune,18.53984859811031,74.04703933059955,Clear,Under Construction,0,0,0,0
2024-01-23 21:00:00,Bengaluru,12.978825866609947,77.54183311691794,Clear,Wet,0,0,2,2
2024-05-27 16:00:00,Delhi,28.676596929199466,77.2826409608802,Clear,Wet,1,2,1,12
2024-08-07 23:00:00,Hyderabad,17.436706779074868,78.34868135286135,Rainy,Under Construction,0,0,2,2
2024-02-16 20:00:00,Hyderabad,17.42636499546135,78.493055118144,Clear,Dry,0,0,0,0
2024-10-30 05:00:00,Mumbai,19.1453805520723,72.94814340604785,Clear,Under Construction,0,2,0,6
2024-05-26 03:00:00,Chennai,12.92334740226167,80.4834584716892,Clear,Dry,0,1,5,8
2024-04-17 05:00:00,Chennai,13.16337745815518,80.31648921618978,Clear,Under Construction,0,0,4,4
2024-11-17 06:00:00,Delhi,28.637378789964966,77.12823721134286,Clear,Under Construction,0,0,6,6
2024-06-11 16:00:00,Bengaluru,13.056258552447794,77.64505582977993,Rainy,Wet,0,1,1,4
2024-01-24 04:00:00,Mumbai,19.038249784214976,73.0172117238051,Clear,Dry,1,1,3,11
2024-04-19 09:00:00,Bengaluru,13.054303364541406,77.61100046418017,Clear,Dry,0,1,5,8
2024-07-08 23:00:00,Delhi,28.587112816192725,77.27158208611225,Rainy,Dry,0,1,3,6
2024-06-27 11:00:00,Mumbai,18.99866479689734,72.91461326390804,Rainy,Under Construction,0,1,1,4
2024-08-17 12:00:00,Chennai,13.062854644435687,80.28135434707067,Rainy,Wet,0,0,1,1
2024-10-28 17:00:00,Chennai,13.065584990192095,80.22619736446514,Clear,Dry,1,1,1,9
2024-05-05 11:00:00,Delhi,28.534001014334773,77.11623931911234,Clear,Wet,0,1,1,4
2024-06-15 13:00:00,Mumbai,19.028131631168034,72.88632028611478,Rainy,Dry,0,0,3,3
2024-02-13 23:00:00,Mumbai,18.943477982279674,72.86126989256654,Clear,Dry,0,0,1,1
2024-06-07 12:00:00,Hyderabad,17.341173851980383,78.6677925785416,Rainy,Dry,0,1,0,3
2024-06-16 21:00:00,Delhi,28.531136135313435,77.08461412392104,Rainy,Wet,0,2,6,12
2024-10-25 13:00:00,Mumbai,19.033044475621974,72.95020518093371,Clear,Potholes,0,0,0,0
2024-05-27 21:00:00,Hyderabad,17.416569070935378,78.57767802852076,Clear,Under Construction,0,1,2,5
2024-07-05 08:00:00,Chennai,13.090092661360314,80.26945385310327,Rainy,Dry,0,0,3,3
2024-01-06 11:00:00,Bengaluru,12.912612908136014,77.52590422922275,Clear,Dry,0,1,3,6
2024-09-10 20:00:00,Chennai,12.909519059338992,80.33644249866103,Clear,Wet,0,0,0,0
2024-06-19 15:00:00,Chennai,13.198219256494045,80.21507014888705,Rainy,Dry,0,0,3,3
2024-10-17 02:00:00,Bengaluru,13.05044461889424,77.61354323650622,Clear,Under Construction,0,0,0,0
2024-09-22 22:00:00,Mumbai,19.09453664680827,72.9283627745994,Clear,Potholes,0,1,1,4
2024-10-12 08:00:00,Bengaluru,12.95271755993025,77.6191598704152,Clear,Dry,0,1,2,5
2024-07-23 07:00:00,Hyderabad,17.33764065190489,78.45718443053663,Rainy,Dry,0,1,2,5
2024-12-04 09:00:00,Mumbai,19.230019676786334,72.85302053031577,Clear,Dry,0,3,3,12
2024-05-03 01:00:00,Bengaluru,13.021211566805064,77.63442056825008,Clear,Wet,1,0,1,6
2024-09-17 03:00:00,Bengaluru,12.986378597492036,77.63088418550969,Clear,Dry,0,2,3,9
2024-04-21 12:00:00,Mumbai,19.11082348439263,72.98534797378399,Clear,Dry,0,0,3,3
2024-03-03 07:00:00,Delhi,28.609651166631267,77.17273107450572,Clear,Dry,0,0,3,3
2024-08-24 15:00:00,Pune,18.530171141407198,73.8722670874024,Rainy,Dry,0,0,1,1
2024-12-30 19:00:00,Mumbai,18.966059520190203,72.79677950237374,Clear,Wet,0,1,1,4
2024-10-24 09:00:00,Mumbai,18.985780401000678,72.93126096576844,Clear,Dry,0,1,2,5
2024-05-06 13:00:00,Bengaluru,13.010848444339674,77.41388853870548,Clear,Dry,0,0,1,1
2024-05-10 05:00:00,Hyderabad,17.31792186786597,78.59823224304716,Clear,Dry,0,0,1,1
2024-01-06 22:00:00,Bengaluru,13.154060121265179,77.55189951581943,Clear,Dry,0,3,3,12
2024-05-04 02:00:00,Hyderabad,17.38727288648614,78.4653940210821,Clear,Dry,0,0,3,3
2024-01-11 06:00:00,Pune,18.531994401106957,73.85977476286457,Clear,Wet,0,2,2,8
2024-05-13 14:00:00,Pune,18.54895087538862,73.8254385007517,Clear,Dry,1,2,1,12
2024-08-04 13:00:00,Bengaluru,13.035107722611004,77.43854934542364,Rainy,Wet,0,0,1,1
2024-11-09 12:00:00,Mumbai,18.946570112942503,72.91498993099015,Clear,Dry,1,2,1,12
2024-09-18 20:00:00,Hyderabad,17.49871702542633,78.50186735306404,Clear,Under Construction,0,2,1,7
2024-11-10 02:00:00,Mumbai,19.09721895311766,72.92376332819455,Clear,Dry,1,0,4,9
2024-10-15 14:00:00,Bengaluru,12.926782462785878,77.6946266497117,Clear,Potholes,0,1,5,8
2024-06-02 01:00:00,Hyderabad,17.378285752679744,78.39021167280781,Rainy,Dry,0,2,1,7
2024-01-11 01:00:00,Delhi,28.513719237447734,77.26296057003856,Foggy,Dry,0,1,5,8
2024-12-21 14:00:00,Chennai,13.028268761423146,80.24875060273796,Clear,Wet,0,0,2,2
2024-01-24 16:00:00,Delhi,28.66286980593484,77.24262359946577,Foggy,Dry,0,4,2,14
2024-07-29 22:00:00,Delhi,28.663073751535798,77.32258277371118,Rainy,Dry,0,4,4,16
2024-03-08 14:00:00,Mumbai,19.016515935275958,72.93737584453692,Clear,Dry,0,0,1,1
2024-03-14 11:00:00,Delhi,28.36392138101218,77.25585691560335,Clear,Under Construction,1,0,3,8
2024-12-05 02:00:00,Mumbai,18.966683657786913,73.04274679412667,Clear,Dry,0,0,3,3
2024-07-04 22:00:00,Hyderabad,17.30715341188439,78.5082408824662,Rainy,Wet,0,1,2,5
2024-01-29 04:00:00,Bengaluru,12.913321039339197,77.47758989685428,Clear,Dry,1,1,2,10
2024-12-08 03:00:00,Delhi,28.50866365526859,77.19602675657724,Foggy,Dry,1,2,4,15
2024-08-12 22:00:00,Mumbai,19.11958437113843,72.87371923801248,Rainy,Dry,0,0,2,2
2024-09-27 05:00:00,Bengaluru,13.001236534321967,77.50023403351734,Clear,Dry,0,1,1,4
2024-09-23 08:00:00,Chennai,13.030716878895289,80.35056490008056,Clear,Dry,0,1,2,5
2024-02-21 09:00:00,Mumbai,18.94768944649894,72.91168427822835,Clear,Dry,0,0,0,0
2024-06-03 11:00:00,Bengaluru,12.885646509158438,77.58333942335513,Rainy,Dry,0,0,2,2
2024-05-17 10:00:00,Bengaluru,13.110667207333055,77.64064786685314,Clear,Dry,0,0,3,3
2024-04-22 23:00:00,Hyderabad,17.390757732571714,78.48582985266206,Clear,Dry,0,0,3,3
2024-04-01 16:00:00,Delhi,28.5335849295139,77.13018292686917,Clear,Dry,1,0,0,5
2024-07-19 23:00:00,Hyderabad,17.382643879305796,78.42237461050031,Rainy,Dry,0,1,1,4
2024-08-18 21:00:00,Hyderabad,17.301506535485863,78.38521109723348,Rainy,Wet,1,3,1,15
2024-07-07 10:00:00,Bengaluru,12.982449508827289,77.59207702021789,Rainy,Under Construction,0,1,2,5
2024-07-31 02:00:00,Bengaluru,13.007228429844071,77.53610270041584,Rainy,Dry,0,0,3,3
2024-11-08 08:00:00,Pune,18.42253578342768,73.92524488986443,Clear,Under Construction,0,0,2,2
2024-09-21 10:00:00,Bengaluru,12.931759889517481,77.54351587951325,Clear,Wet,0,1,3,6
2024-08-17 14:00:00,Pune,18.44746213088148,74.01373004956103,Rainy,Dry,0,0,4,4
2024-09-24 06:00:00,Chennai,13.042522895462808,80.10010844576534,Clear,Dry,0,0,0,0
2024-11-25 23:00:00,Delhi,28.518775983462298,77.1818883050777,Clear,Dry,0,0,1,1
2024-04-24 01:00:00,Chennai,13.082293000488855,80.28264874992128,Clear,Wet,0,1,2,5
2024-06-04 05:00:00,Hyderabad,17.49311962435303,78.43983044735184,Rainy,Dry,0,0,1,1
2024-05-11 13:00:00,Bengaluru,12.884925989849856,77.64014863597517,Clear,Dry,0,2,1,7
2024-07-23 11:00:00,Pune,18.539355894980435,73.86662736994127,Rainy,Wet,0,2,0,6
2024-12-28 07:00:00,Delhi,28.67945699526585,77.13433148234934,Foggy,Dry,0,1,5,8
2024-11-26 23:00:00,Mumbai,18.98427934973276,72.97141718324949,Clear,Wet,0,1,1,4
2024-10-08 21:00:00,Delhi,28.584214675374444,77.31449495593282,Clear,Dry,0,0,4,4
2024-08-30 07:00:00,Bengaluru,12.981306221500713,77.57724802096348,Rainy,Under Construction,0,0,2,2
2024-01-11 16:00:00,Mumbai,19.065031415451838,72.8314644910234,Clear,Dry,0,0,3,3
2024-07-09 22:00:00,Hyderabad,17.340145101190107,78.52206325836028,Rainy,Wet,0,1,3,6
2024-04-09 03:00:00,Delhi,28.558331376098597,77.2681312149299,Clear,Dry,1,3,4,18
2024-01-24 08:00:00,Hyderabad,17.363464277396304,78.55630146609101,Clear,Under Construction,1,0,2,7
2024-04-29 18:00:00,Delhi,28.49406089323674,77.19438769588149,Clear,Dry,0,0,2,2
2024-02-04 07:00:00,Mumbai,19.064674072128085,72.74923051575844,Clear,Wet,0,0,2,2
